sym,date,period_start_price,period_end_price,20_period_return,ema_3,sma_3,wma_3
AAPL,2022-01-04,179.7,172.9,-0.03784084585420135,179.87001527946381,179.76,180.11499999999998
AAPL,2022-01-03,182.01,175.84,-0.033899236305697425,180.04003055892764,179.26,179.89499999999998
AAPL,2021-12-29,179.38,170.33,-0.05045155535734186,178.94024447142124,179.66666666666666,179.50833333333333
AAPL,2021-12-28,179.29,159.22,-0.11194154721401078,178.50048894284245,178.63333333333333,179.135
AAPL,2021-12-27,180.33,159.69,-0.1144568291465647,177.7109778856849,177.41666666666666,178.19833333333335
AAPL,2021-12-22,175.64,162.41,-0.07532452744249596,173.90391154273962,172.79333333333332,173.775
AAPL,2021-12-21,172.99,164.51,-0.04902017457656522,172.16782308547926,171.29333333333332,171.6016666666667
AAPL,2021-12-20,169.75,166.23,-0.02073637702503688,171.34564617095847,171.04999999999998,170.63166666666666
AAPL,2021-12-15,179.3,173.07,-0.03474623535973239,177.22516936766786,176.45666666666668,177.05000000000004
AAPL,2021-12-14,174.33,172.19,-0.012275569322549272,175.1503387353357,176.50666666666666,175.65333333333334
AAPL,2021-12-13,175.74,175.53,-0.0011949470809150334,175.9706774706714,176.58333333333334,176.78
AAPL,2021-12-08,175.08,172.17,-0.01662097326936272,171.34541976537128,170.52666666666667,172.15333333333334
AAPL,2021-12-07,171.18,172.0,0.004790279238228725,167.6108395307425,166.11333333333334,167.67
AAPL,2021-12-06,165.32,174.92,0.05806919912896198,164.041679061485,163.64,163.9
AAPL,2021-11-30,165.3,178.2,0.07803992740471855,162.4568649837601,160.78333333333333,162.19833333333335
AAPL,2021-11-29,160.24,179.38,0.11944583125312022,159.6137299675202,159.66333333333333,159.38
AAPL,2021-11-23,161.41,176.28,0.09212564277306241,160.38983974016145,160.99333333333334,161.13666666666668
AAPL,2021-11-22,161.02,175.64,0.0907961743882746,159.36967948032287,159.81333333333336,160.33833333333334
AAPL,2021-11-17,153.49,171.14,0.11499120463873852,151.90743584258274,151.49666666666667,152.07833333333335
AAPL,2021-11-16,151.0,172.26,0.1407947019867549,150.32487168516548,150.33,150.49833333333333
AAPL,2021-11-15,150.0,179.3,0.19533333333333341,149.64974337033098,149.28666666666666,149.64166666666668
AAPL,2021-11-10,147.92,179.45,0.21315575987020013,149.34794696264788,149.72333333333333,149.3033333333333
AAPL,2021-11-09,150.81,174.56,0.15748292553544194,150.77589392529575,150.84333333333333,150.765
AAPL,2021-11-08,150.44,175.08,0.16378622706726945,150.7417878505915,150.89333333333335,150.80666666666664
AAPL,2021-11-03,151.49,161.84,0.06832134134266284,150.65430280473205,150.15666666666667,150.57833333333335
AAPL,2021-11-02,150.02,163.76,0.09158778829489388,149.8186056094641,149.59333333333333,149.63000000000002
AAPL,2021-11-01,148.96,164.77,0.1061358754027927,149.61721121892816,150.44333333333333,149.84166666666667
AAPL,2021-10-27,148.85,156.81,0.053476654350016854,148.9276897514251,148.93666666666664,148.97166666666666
AAPL,2021-10-26,149.32,156.81,0.05016072863648546,149.00537950285022,148.88333333333333,148.98833333333332
AAPL,2021-10-25,148.64,161.94,0.08947793326157166,148.69075900570044,148.93666666666664,148.79666666666665
AAPL,2021-10-20,149.26,160.55,0.07563982312742878,148.10607204560364,148.19,148.64166666666665
AAPL,2021-10-19,148.76,157.87,0.06123958053240128,146.9521440912073,146.71666666666667,147.37
AAPL,2021-10-18,146.55,153.49,0.04735585124530875,145.14428818241458,145.04999999999998,145.51500000000001
AAPL,2021-10-13,140.91,149.99,0.06443829394649075,141.51430545931652,141.7433333333333,141.42666666666665
AAPL,2021-10-12,141.51,149.99,0.059925093632958934,142.118610918633,142.40666666666667,142.17499999999998
AAPL,2021-10-11,142.81,147.92,0.035781807996638784,142.72722183726603,143.0,142.92
AAPL,2021-10-06,142.0,151.28,0.06535211267605634,141.48777469812825,140.75,141.22666666666666
AAPL,2021-10-05,141.11,150.96,0.06980369924172626,140.97554939625653,140.96666666666667,140.71
AAPL,2021-10-04,139.14,151.49,0.08875952278280885,140.84109879251304,141.09666666666666,140.70333333333335
AAPL,2021-09-29,142.83,149.8,0.048799271861653705,143.3687903401044,143.37,142.9466666666667
AAPL,2021-09-28,141.91,152.57,0.07511803255584523,143.90758068020878,144.73333333333332,143.89833333333334
AAPL,2021-09-27,145.37,148.85,0.023938914494049595,145.90516136041757,146.37333333333333,146.13
AAPL,2021-09-22,145.85,148.69,0.01947206033596163,145.09129088334052,144.07333333333332,144.5583333333333
AAPL,2021-09-21,143.43,149.48,0.042180854772362705,144.33258176668105,144.14333333333335,143.705
AAPL,2021-09-20,142.94,149.26,0.0442143556737092,145.23516353336208,145.92999999999998,144.955
AAPL,2021-09-15,149.03,144.84,-0.02811514460175802,149.2113082668967,148.9,148.81333333333336
AAPL,2021-09-14,148.12,143.76,-0.02943559276262499,149.39261653379344,148.88,148.73833333333334
AAPL,2021-09-13,149.55,140.91,-0.057773319959879735,150.66523306758688,150.86333333333332,150.11
AAPL,2021-09-08,155.11,142.9,-0.0787183289278577,155.111864540695,155.36666666666667,155.50166666666667
AAPL,2021-09-07,156.69,143.29,-0.08551917799476677,155.11372908138998,154.88,155.38666666666666
AAPL,2021-09-01,152.51,142.65,-0.06465149826240893,151.89983265111985,152.48666666666668,152.385
AAPL,2021-08-31,151.83,141.5,-0.0680366199038399,151.2896653022397,151.18333333333337,151.72166666666666
AAPL,2021-08-30,153.12,142.83,-0.06720219435736671,150.74933060447944,149.75333333333333,150.68333333333334
AAPL,2021-08-25,148.36,146.92,-0.00970612024804547,148.77464483583546,149.23000000000002,149.00500000000002
AAPL,2021-08-24,149.62,146.83,-0.01864723967384034,149.1892896716709,149.17333333333335,149.41166666666666
AAPL,2021-08-23,149.71,145.85,-0.025783180816244828,148.75857934334178,148.2,148.70166666666668
AAPL,2021-08-18,146.36,146.06,-0.002049740366220356,148.14863474673425,149.22333333333333,148.43
AAPL,2021-08-17,150.19,148.79,-0.009321526066981861,149.93726949346848,150.13666666666666,150.31833333333336
AAPL,2021-08-16,151.12,149.03,-0.013830068819481229,149.68453898693696,149.70333333333335,150.07500000000002
AAPL,2021-08-11,145.86,148.97,0.021321815439462394,145.90631189549555,145.85000000000002,145.81166666666667
AAPL,2021-08-10,145.6,154.07,0.05817307692307692,145.95262379099108,145.94333333333333,145.85333333333332
AAPL,2021-08-09,146.09,155.11,0.061742761311520365,146.30524758198214,146.43,146.26833333333332
AAPL,2021-08-04,146.95,154.3,0.050017012589316255,146.74198065585702,146.61,146.84833333333333
AAPL,2021-08-03,147.36,153.65,0.04268458197611286,146.53396131171405,146.24666666666667,146.49666666666667
AAPL,2021-08-02,145.52,152.51,0.04803463441451333,145.7079226234281,145.67333333333332,145.65333333333334
AAPL,2021-07-28,144.98,148.6,0.02496896123603259,146.22338098742478,146.91333333333333,146.245
AAPL,2021-07-27,146.77,147.54,0.005246303740546309,147.46676197484953,148.10666666666665,147.80833333333337
AAPL,2021-07-26,148.99,148.36,-0.004228471709510674,148.16352394969908,148.11666666666667,148.48166666666668
AAPL,2021-07-21,145.4,148.19,0.019188445667125117,145.42819159759262,144.66666666666666,145.15833333333333
AAPL,2021-07-20,146.15,146.7,0.003763256927813773,145.45638319518523,144.99666666666667,144.95666666666668
AAPL,2021-07-19,142.45,146.36,0.027448227448227627,144.76276639037044,145.7733333333333,144.76833333333332
AAPL,2021-07-14,149.15,149.1,-0.0003352329869259897,147.04213112296367,146.42999999999998,147.205
AAPL,2021-07-13,145.64,148.89,0.022315297995056306,144.9342622459273,145.08333333333334,145.17166666666665
AAPL,2021-07-12,144.5,145.86,0.009411764705882448,144.22852449185459,144.28333333333333,144.49333333333334
AAPL,2021-07-07,144.57,146.14,0.010859791104655138,142.36819593483662,142.18333333333337,142.95166666666668
AAPL,2021-07-06,142.02,147.06,0.03548795944233201,140.16639186967325,139.75,140.54166666666669
AAPL,2021-06-30,136.96,145.86,0.06498247663551406,136.06113495738578,136.02333333333334,136.38666666666668
AAPL,2021-06-29,136.33,145.64,0.06829017824396665,135.16226991477157,134.74,135.27666666666667
AAPL,2021-06-28,134.78,144.98,0.07567888410743426,133.99453982954316,133.76666666666665,133.995
AAPL,2021-06-23,133.7,148.56,0.11114435302916989,133.20631863634523,133.32666666666665,133.55999999999997
AAPL,2021-06-22,133.98,146.8,0.09568592327213034,132.71263727269047,132.24666666666667,132.83333333333334
AAPL,2021-06-21,132.3,145.4,0.09901738473167039,131.44527454538098,131.51666666666665,131.6016666666667
AAPL,2021-06-16,130.15,146.39,0.12477910103726454,129.65219636304772,130.09,130.035
AAPL,2021-06-15,129.64,148.48,0.14532551681579764,129.15439272609547,129.15666666666667,129.53833333333333
AAPL,2021-06-14,130.48,149.15,0.14308706315144096,128.66878545219097,127.98,128.70833333333334
AAPL,2021-06-09,127.13,145.11,0.14143003225045245,126.62028361752786,126.58999999999999,126.795
AAPL,2021-06-08,126.74,143.24,0.1301877860186209,126.11056723505574,126.17666666666666,126.31833333333333
AAPL,2021-06-07,125.9,144.57,0.1482922954725972,125.48113447011148,125.11000000000001,125.50333333333333
AAPL,2021-06-04,125.89,142.02,0.1281277305584241,125.06226894022296,124.83,124.96833333333332
AAPL,2021-06-02,125.06,139.96,0.1191428114505038,124.92907576089183,124.64999999999999,124.72500000000001
AAPL,2021-06-01,124.28,137.27,0.1045220469906663,124.79815152178367,124.72333333333331,124.55666666666667
AAPL,2021-05-26,126.85,133.11,0.04934962554197887,126.76521217426932,126.95,126.90833333333332
AAPL,2021-05-25,126.9,133.41,0.051300236406619314,126.68042434853865,126.47666666666667,126.72166666666668
AAPL,2021-05-24,127.1,133.7,0.05192761605035401,126.46084869707728,126.61333333333334,126.57833333333333
AAPL,2021-05-18,124.85,131.79,0.05558670404485381,125.54357915323659,126.19,125.75666666666666
AAPL,2021-05-17,126.27,130.15,0.0307278054961591,126.23715830647319,126.23,126.44666666666667
AAPL,2021-05-12,122.77,127.35,0.03730553066710107,124.94726645178552,125.17666666666666,124.49666666666667
AAPL,2021-05-11,125.91,126.11,0.0015884361845763073,127.12453290357105,127.65666666666668,126.94
AAPL,2021-05-10,126.85,127.13,0.002207331493890431,128.3390658071421,128.93333333333334,128.45166666666668
AAPL,2021-05-05,128.1,125.89,-0.017252146760343434,129.15252645713667,129.49666666666667,128.75666666666666
AAPL,2021-05-04,127.85,123.54,-0.03371138052405153,130.20505291427338,130.61666666666667,130.015
AAPL,2021-05-03,132.54,125.06,-0.05643579296816048,132.56010582854674,132.49333333333334,132.33666666666667
AAPL,2021-04-28,133.58,124.61,-0.0671507710735141,133.9208466283739,134.23000000000002,134.04
AAPL,2021-04-27,134.39,125.28,-0.06778778182900504,134.2616932567478,134.47666666666666,134.48833333333332
AAPL,2021-04-26,134.72,126.85,-0.05841745843230407,134.13338651349562,133.66,134.12333333333333
AAPL,2021-04-21,133.5,125.43,-0.06044943820224714,133.607092107965,133.8166666666667,133.59333333333333
AAPL,2021-04-20,133.11,127.31,-0.043572984749455416,133.71418421592998,134.03666666666666,133.86166666666668
AAPL,2021-04-19,134.84,124.69,-0.07527439928804514,134.31836843185994,134.5,134.55666666666664
AAPL,2021-04-14,132.03,127.45,-0.03468908581383018,132.3669474548796,132.5666666666667,132.69833333333335
AAPL,2021-04-13,134.43,124.97,-0.07037119690545271,132.7038949097592,132.88833333333335,133.12750000000003
AAPL,2021-04-12,131.24,122.77,-0.06453825053337407,130.97778981951842,131.53166666666667,131.67833333333334
AAPL,2021-04-07,127.9,130.21,0.01806098514464427,126.51231855614724,126.67,127.00333333333333
AAPL,2021-04-06,126.21,129.74,0.027969257586562202,125.12463711229447,125.03666666666668,125.57166666666667
AAPL,2021-04-05,125.9,128.1,0.017474185861794986,124.03927422458894,123.68333333333334,124.30833333333334
AAPL,2021-03-31,122.15,131.46,0.07621776504297996,121.35709689835573,121.14666666666666,121.27333333333335
AAPL,2021-03-30,119.9,133.48,0.11326105087572964,120.56419379671146,120.83333333333333,120.61500000000001
AAPL,2021-03-29,121.39,133.58,0.10042013345415612,121.22838759342292,121.06333333333333,121.19666666666667
AAPL,2021-03-24,120.09,134.32,0.11849446248646839,121.25710074738339,122.00666666666666,121.45666666666666
AAPL,2021-03-23,122.54,131.94,0.076709645829933,122.42420149476678,121.97333333333334,122.39833333333333
AAPL,2021-03-22,123.39,133.5,0.08193532701191344,122.30840298953356,121.30333333333333,121.78000000000002
AAPL,2021-03-17,124.76,134.16,0.07534466175056101,124.39722391626846,124.77333333333333,124.90166666666669
AAPL,2021-03-16,125.57,134.5,0.07111571235167641,124.03444783253691,123.53000000000002,124.28666666666668
AAPL,2021-03-15,123.99,132.03,0.06484393902734097,122.49889566507383,122.32666666666665,122.665
AAPL,2021-03-10,119.98,132.995,0.10847641273545591,120.01116532059069,119.14166666666667,119.745
AAPL,2021-03-09,121.085,130.36,0.07659908328859909,120.0423306411814,119.62166666666667,119.56583333333333
AAPL,2021-03-08,116.36,127.9,0.09917497421794437,118.9996612823628,119.30333333333333,118.675
AAPL,2021-03-02,125.12,123.0,-0.016943734015345303,125.11458051780473,124.72333333333334,125.36666666666667
AAPL,2021-03-01,127.79,122.15,-0.044134908834807106,125.10916103560945,123.34666666666668,124.48
AAPL,2021-02-24,125.35,121.21,-0.033027522935779825,126.20328828487553,125.73666666666666,125.62833333333333
AAPL,2021-02-23,125.86,120.59,-0.04187192118226598,127.05657656975106,127.24333333333334,126.575
AAPL,2021-02-22,126.0,120.09,-0.04690476190476188,128.2531531395021,128.52666666666667,127.90833333333335
AAPL,2021-02-17,130.84,119.99,-0.08292571079180686,132.57522511601678,133.13333333333333,132.37833333333333
AAPL,2021-02-16,133.19,120.53,-0.09505218109467675,134.31045023203353,134.56333333333333,134.24
AAPL,2021-02-10,135.39,121.03,-0.10606396336509334,135.85360185626837,136.10333333333332,135.85
AAPL,2021-02-09,136.01,121.96,-0.10330122785089331,136.31720371253678,136.55999999999997,136.43499999999997
AAPL,2021-02-08,136.91,119.98,-0.12365787743773277,136.62440742507357,137.01999999999998,136.94
AAPL,2021-02-03,133.94,121.42,-0.093474690159773,134.44525940058867,134.35666666666665,134.32333333333335
AAPL,2021-02-02,134.99,120.13,-0.11008222831320848,134.95051880117734,133.6966666666667,134.20166666666668
AAPL,2021-02-01,134.14,122.06,-0.09005516624422234,134.91103760235467,134.39666666666668,133.905
AAPL,2021-01-27,142.06,121.26,-0.14641700689849357,141.7183008188375,142.71333333333334,142.57000000000002
AAPL,2021-01-26,143.16,120.99,-0.15486169321039397,141.37660163767498,141.71666666666667,142.39833333333334
AAPL,2021-01-25,142.92,125.35,-0.1229359082003918,139.59320327534994,139.62,140.62833333333333
AAPL,2021-01-20,132.03,129.87,-0.016359918200408972,130.05562620279963,129.0,129.81500000000003
AAPL,2021-01-19,127.83,129.71,0.014707032777908234,128.08125240559926,127.96,127.78000000000002
AAPL,2021-01-13,130.89,135.37,0.03422721369088562,130.14001924479413,129.55666666666664,129.875
AAPL,2021-01-12,128.8,135.13,0.04914596273291913,129.39003848958825,129.94333333333333,129.40166666666667
AAPL,2021-01-11,128.98,135.39,0.049697627539153334,129.9800769791765,130.64999999999998,130.32666666666665
AAPL,2021-01-06,126.6,136.76,0.08025276461295416,128.90061583341205,129.00666666666666,128.53833333333333
AAPL,2021-01-05,131.01,137.39,0.048698572628043627,131.2012316668241,131.03666666666666,130.75666666666666
AAPL,2021-01-04,129.41,133.94,0.03500502279576541,131.3924633336482,131.94000000000003,131.22166666666666
AAPL,2020-12-30,133.72,131.96,-0.013161830690996043,134.0598533345928,135.09333333333333,134.59833333333333
AAPL,2020-12-29,134.87,137.09,0.0164602950989842,134.3997066691856,134.51,134.99333333333334
AAPL,2020-12-28,136.69,142.06,0.03928597556514745,133.9294133383712,133.20666666666668,134.16166666666666
AAPL,2020-12-23,130.96,139.07,0.06192730604764802,130.36765335348485,130.35666666666668,130.81166666666667
AAPL,2020-12-22,131.88,136.87,0.03783742796481657,129.77530670696973,128.92166666666665,129.7925
AAPL,2020-12-21,128.23,132.03,0.02963425095531476,127.67061341393945,127.86166666666666,127.78333333333332
AAPL,2020-12-16,127.81,127.14,-0.005242156325796117,126.43490731151564,125.82333333333334,126.82833333333333
AAPL,2020-12-15,127.88,128.91,0.008054426024397883,125.0598146230313,124.02333333333333,124.935
AAPL,2020-12-14,121.78,130.89,0.0748070290688125,122.2396292460626,122.47666666666667,122.23333333333335
AAPL,2020-12-09,121.78,132.05,0.08433240269338159,122.73703396850087,123.30333333333333,122.97500000000001
AAPL,2020-12-08,124.38,130.92,0.05258080077182821,123.69406793700173,123.46,123.815
AAPL,2020-12-07,123.75,126.6,0.023030303030302984,123.00813587400347,122.98,123.11500000000001
AAPL,2020-12-01,122.72,132.69,0.08124185136897001,120.17017398405557,119.45333333333333,120.47499999999998
AAPL,2020-11-30,119.05,133.72,0.12322553548929023,117.62034796811113,117.22333333333331,117.72666666666667
AAPL,2020-11-24,115.17,131.97,0.14587132065642092,115.55278374488915,115.45333333333333,115.09166666666665
AAPL,2020-11-23,113.85,130.96,0.15028546332894172,115.9355674897783,116.61,115.81166666666665
AAPL,2020-11-18,118.03,126.655,0.07307464204015929,118.7645399182264,119.24000000000001,118.86166666666668
AAPL,2020-11-17,119.39,128.7,0.07797973029566956,119.49907983645281,119.64999999999999,119.67166666666667
AAPL,2020-11-16,120.3,127.81,0.06242726517040736,119.60815967290563,119.58999999999999,119.77166666666666
AAPL,2020-11-11,119.49,122.41,0.02443719139676962,117.93527738324505,117.25999999999999,117.78833333333334
AAPL,2020-11-10,115.97,123.24,0.06268862636888847,116.38055476649012,116.99333333333334,116.54
AAPL,2020-11-09,116.32,121.78,0.04693947730398907,116.79110953298024,118.01333333333332,117.56166666666665
AAPL,2020-11-04,114.95,122.25,0.06350587211831228,112.63887626384195,111.38666666666666,112.41666666666667
AAPL,2020-11-03,110.44,122.94,0.1131836291198841,110.32775252768391,109.35666666666667,109.62
AAPL,2020-11-02,108.77,123.08,0.13156201158407652,110.21550505536783,110.98333333333333,109.89166666666665
AAPL,2020-10-28,111.2,116.59,0.048471223021582736,113.60404044294256,114.28333333333335,113.64166666666667
AAPL,2020-10-27,116.6,116.59,-8.576329331038512e-05,116.00808088588512,115.56333333333333,115.82333333333332
AAPL,2020-10-26,115.05,116.03,0.008518035636679739,115.41616177177025,115.28000000000002,115.16333333333334
AAPL,2020-10-21,116.87,117.34,0.004021562419782655,117.29929417416203,116.78666666666668,116.935
AAPL,2020-10-20,117.51,118.64,0.00961620287635091,117.72858834832405,117.50333333333333,117.25166666666667
AAPL,2020-10-19,115.98,118.03,0.01767546128642867,117.94717669664809,118.57,117.78166666666668
AAPL,2020-10-14,121.19,119.26,-0.015925406386665505,120.90741357318464,122.23,121.69500000000001
AAPL,2020-10-13,121.1,119.21,-0.015606936416184977,120.6248271463693,120.82333333333334,121.51166666666666
AAPL,2020-10-12,124.4,119.21,-0.04172025723472678,120.1496542927386,118.78000000000002,120.35166666666667
AAPL,2020-10-07,115.08,118.69,0.0313694820994091,114.68723434190883,114.91333333333334,114.67666666666666
AAPL,2020-10-06,113.16,119.03,0.05187345351714391,114.29446868381766,114.22666666666667,114.25
AAPL,2020-10-05,116.5,114.95,-0.013304721030042894,115.42893736763533,115.43666666666667,115.38833333333332
AAPL,2020-09-30,115.81,108.86,-0.0600120887660824,114.60149894108264,114.95333333333333,115.09499999999998
AAPL,2020-09-29,114.09,115.32,0.010780962398106667,113.39299788216529,113.77666666666669,114.07833333333333
AAPL,2020-09-28,114.96,111.2,-0.03270702853166311,112.69599576433058,111.82000000000001,112.94333333333333
AAPL,2020-09-23,107.12,115.04,0.07393577296489919,108.94796611464466,109.67,109.17666666666666
AAPL,2020-09-22,111.81,115.75,0.035238350773633825,110.7759322292893,109.57666666666667,110.40500000000002
AAPL,2020-09-21,110.08,116.87,0.061682412790697735,109.74186445857859,109.08666666666666,109.04333333333334
AAPL,2020-09-16,112.13,119.02,0.061446535271559806,113.59491566862872,114.34166666666668,113.80416666666667
AAPL,2020-09-15,115.54,120.71,0.04474640817033051,115.05983133725744,114.29833333333333,114.88833333333334
AAPL,2020-09-14,115.355,121.19,0.05058298296562779,114.57966267451486,113.61500000000001,113.92583333333334
AAPL,2020-09-09,117.32,116.97,-0.0029832935560858706,117.72730139611892,117.03333333333332,116.42666666666666
AAPL,2020-09-08,112.82,114.97,0.019056904804112797,118.13460279223783,118.21999999999998,116.87666666666667
AAPL,2020-09-02,131.4,113.02,-0.13987823439878241,130.99682233790264,131.54,131.93333333333334
AAPL,2020-09-01,134.18,116.79,-0.12960202712773886,130.59364467580525,129.3425,130.90458333333333
AAPL,2020-08-31,129.04,115.81,-0.10252634841909478,127.00728935161047,126.28583333333334,126.9575
AAPL,2020-08-26,126.5225,112.28,-0.11256891066806295,125.27331481288374,125.735,125.84583333333335
AAPL,2020-08-25,124.825,108.22,-0.13302623673142402,124.0241296257675,125.0175,125.09333333333335
AAPL,2020-08-24,125.8575,107.12,-0.1488786921717021,123.22325925153501,122.83416666666669,124.09791666666666
AAPL,2020-08-19,115.7075,106.84,-0.07663721020677132,115.34107401227999,115.2925,115.47583333333334
AAPL,2020-08-18,115.5625,110.34,-0.04519199567333691,114.97464802456,115.02583333333332,115.13499999999999
AAPL,2020-08-17,114.6075,112.13,-0.02161725890539455,114.38679604912,114.84166666666665,114.77458333333334
AAPL,2020-08-12,113.01,112.0,-0.008937262189186843,111.8393683929599,111.70416666666667,111.75125000000001
AAPL,2020-08-11,109.375,113.49,0.0376228571428571,110.66873678591979,111.07166666666667,110.78208333333333
AAPL,2020-08-10,112.7275,117.32,0.04073983721807001,111.96247357183958,112.58083333333333,112.38499999999999
AAPL,2020-08-05,110.0625,120.96,0.09901192504258938,108.66228857471654,109.555,109.7425
AAPL,2020-08-04,109.665,120.88,0.10226599188437503,107.26207714943308,108.28750000000001,108.855
AAPL,2020-08-03,108.9375,131.4,0.20619621342512914,104.85915429886616,103.79583333333333,105.92041666666667
AAPL,2020-07-29,95.04,124.8075,0.31321022727272724,94.41323439092923,94.3675,94.40583333333332
AAPL,2020-07-28,93.2525,125.01,0.34055387255033387,93.78646878185846,93.55916666666667,93.66541666666667
AAPL,2020-07-27,94.81,126.5225,0.33448475899166746,94.32043756371692,93.42333333333333,93.75083333333333
AAPL,2020-07-22,97.2725,124.37,0.27857308077822623,97.24850050973544,97.54333333333334,97.3625
AAPL,2020-07-21,97.0,118.275,0.21932989690721655,97.22450101947089,97.22833333333334,97.34041666666667
AAPL,2020-07-20,98.3575,115.7075,0.17639732608087838,97.44900203894179,97.06916666666666,97.375
AAPL,2020-07-15,97.725,114.9075,0.17582501918649276,96.98451631153426,96.75333333333333,97.12791666666665
AAPL,2020-07-14,97.0575,115.01,0.18496767380161244,96.24403262306855,96.15166666666669,96.34125
AAPL,2020-07-13,95.4775,113.01,0.18362965096488698,95.43056524613709,95.69333333333334,95.65916666666668
AAPL,2020-07-08,95.3425,111.1125,0.16540367621994384,94.01202196909662,93.99249999999999,94.30583333333334
AAPL,2020-07-07,93.1725,113.9025,0.2224905417371006,92.68154393819324,92.55416666666667,92.91166666666668
AAPL,2020-07-06,93.4625,110.0625,0.1776113414471044,92.1905878763865,91.83916666666669,92.245
AAPL,2020-07-01,91.0275,106.26,0.1673395402488259,90.80985150554602,90.89083333333333,90.98791666666666
AAPL,2020-06-30,91.2,96.19,0.054714912280701695,90.59220301109204,90.0175,90.48291666666667
AAPL,2020-06-29,90.445,95.04,0.05080435623859819,89.98440602218409,90.02083333333333,89.89333333333332
AAPL,2020-06-24,90.015,92.615,0.028884074876409423,90.07024817747276,90.455,90.50458333333331
AAPL,2020-06-23,91.6325,92.845,0.013232204730854291,90.12549635494554,89.59333333333332,90.29375
AAPL,2020-06-22,89.7175,97.2725,0.08420876640566213,88.61849270989109,88.36000000000001,88.65750000000001
AAPL,2020-06-17,87.8975,96.3275,0.09590716459512509,87.28544167912864,87.22166666666665,87.58
AAPL,2020-06-16,88.02,96.5225,0.09659736423540102,86.6733833582573,86.15583333333332,86.70916666666666
AAPL,2020-06-15,85.7475,97.725,0.13968337269308134,85.3267667165146,84.80749999999999,85.10291666666667
AAPL,2020-06-10,88.21,95.92,0.0874050561160867,86.24913373211675,85.8575,86.665
AAPL,2020-06-09,85.9975,95.6825,0.1126195528939795,84.28826746423351,84.07916666666667,84.59958333333333
AAPL,2020-06-08,83.365,95.3425,0.14367540334672832,82.57903492846702,82.27333333333333,82.7375
AAPL,2020-06-02,80.835,91.0275,0.12609018370755254,80.4045588554726,80.26083333333334,80.48583333333333
AAPL,2020-06-01,80.4625,91.0275,0.13130340220599654,79.9741177109452,79.83666666666666,79.98666666666666
AAPL,2020-05-27,79.5275,88.4075,0.11165948885605602,79.41044168756147,79.4775,79.44500000000001
AAPL,2020-05-26,79.1825,91.21,0.15189593660215311,79.29338337512294,79.3725,79.3675
AAPL,2020-05-20,79.8075,87.43,0.09551107352065911,78.95956700098354,78.94416666666666,79.12208333333334
AAPL,2020-05-19,78.285,87.9325,0.1232356134636266,78.11163400196708,77.98416666666667,78.21041666666666
AAPL,2020-05-18,78.74,87.8975,0.11630048260096519,77.93826800393416,77.68416666666667,77.91
AAPL,2020-05-13,76.9125,84.7,0.10125142207053482,77.30614403147332,77.83916666666666,77.5325
AAPL,2020-05-12,77.8525,83.975,0.07864230435759914,77.69978806294665,78.04583333333333,78.09916666666668
AAPL,2020-05-11,78.7525,88.21,0.12009142566902634,77.54707612589331,77.40666666666667,77.87625
AAPL,2020-05-06,75.1575,82.875,0.10268436283804014,74.36660900714645,74.27916666666668,74.59041666666667
AAPL,2020-05-05,74.39,80.58,0.08321010888560287,73.5757180142929,73.31583333333333,73.66958333333334
AAPL,2020-05-04,73.29,81.28,0.10901896575249002,72.76143602858582,73.0025,72.97583333333334
AAPL,2020-04-29,71.9325,79.485,0.10499426545719938,70.94648822868646,70.79,70.98
AAPL,2020-04-28,69.645,79.5625,0.1424007466436931,69.96047645737292,70.39333333333333,70.21041666666667
AAPL,2020-04-27,70.7925,79.5275,0.12338877705971676,70.27595291474583,70.09750000000001,70.43666666666667
AAPL,2020-04-22,69.025,79.7225,0.15498007968127475,68.79512331796653,68.45,68.41541666666667
AAPL,2020-04-21,67.0925,79.2125,0.18064612289003992,68.56524663593304,69.00833333333333,68.40708333333333
AAPL,2020-04-20,69.2325,79.8075,0.15274618134546641,70.03799327186607,70.53500000000001,70.12833333333333
AAPL,2020-04-15,71.1075,76.9275,0.08184790633899368,70.30144617492854,70.39416666666666,70.86
AAPL,2020-04-14,71.7625,77.385,0.0783487197352378,69.49539234985707,69.02416666666666,69.81833333333334
AAPL,2020-04-13,68.3125,76.9125,0.1258920402561756,67.22828469971414,67.27583333333332,67.575
AAPL,2020-04-08,66.5175,77.5325,0.16559551997594618,65.29063879885655,65.66416666666667,65.81416666666667
AAPL,2020-04-07,64.8575,75.935,0.1707975176348148,64.06377759771308,63.609166666666674,64.36
AAPL,2020-04-06,65.6175,75.1575,0.14538804434792535,63.27005519542615,62.40083333333333,63.13166666666667
AAPL,2020-04-01,60.2275,72.2675,0.19990867958988834,61.752941563409166,62.50083333333333,61.92166666666666
AAPL,2020-03-31,63.5725,73.45,0.15537378583507028,63.278383126818326,63.07,63.34291666666667
AAPL,2020-03-30,63.7025,71.9325,0.12919430163651355,62.98426625363666,63.41583333333333,63.26458333333334
AAPL,2020-03-25,61.38,70.7425,0.1525333985011405,60.58413002909329,59.73083333333333,60.61208333333334
AAPL,2020-03-24,61.72,68.7575,0.11402300712896946,59.788260058186566,58.37416666666667,59.10916666666666
AAPL,2020-03-23,56.0925,69.025,0.23055666978651343,57.85652011637314,58.19916666666666,57.348749999999995
